Date,name,value,Recovered,Deaths
10/4/2020,Kenya,189,22,7
10/4/2020,"Korea, South",10450,7117,208
10/4/2020,Kosovo,227,38,7
10/4/2020,Kuwait,993,123,1
10/4/2020,Kyrgyzstan,298,35,5
10/4/2020,Laos,16,0,0
10/4/2020,Latvia,612,16,3
10/4/2020,Lebanon,609,76,20
10/4/2020,Lesotho,0,0,0
10/4/2020,Liberia,37,3,5
10/4/2020,Libya,24,8,1
10/4/2020,Liechtenstein,79,70,1
10/4/2020,Lithuania,999,54,22
10/4/2020,Luxembourg,3223,500,54
10/4/2020,MS Zaandam,9,0,2
10/4/2020,Madagascar,93,11,0
10/4/2020,Malawi,9,0,1
10/4/2020,Malaysia,4346,1830,70
10/4/2020,Maldives,19,13,0
10/4/2020,Mali,87,22,7
10/4/2020,Malta,350,16,2
10/4/2020,Mauritania,7,2,1
10/4/2020,Mauritius,318,23,9
10/4/2020,Mexico,3844,633,233
10/4/2020,Moldova,1438,56,29
10/4/2020,Monaco,90,5,1
10/4/2020,Mongolia,16,4,0
10/4/2020,Montenegro,255,4,2
10/4/2020,Morocco,1448,122,107
10/4/2020,Mozambique,20,2,0
10/4/2020,Namibia,16,3,0
10/4/2020,Nepal,9,1,0
10/4/2020,Netherlands,23249,37,2520
10/4/2020,New Zealand,1283,373,2
10/4/2020,Nicaragua,7,0,1
10/4/2020,Niger,438,41,11
10/4/2020,Nigeria,305,58,7
10/4/2020,North Macedonia,711,41,32
10/4/2020,Norway,6314,32,113
10/4/2020,Oman,484,109,3
10/4/2020,Pakistan,5011,762,86
10/4/2020,Panama,2752,16,66
10/4/2020,Papua New Guinea,2,0,0
10/4/2020,Paraguay,129,18,6
10/4/2020,Peru,5897,1569,169
10/4/2020,Philippines,4195,140,221
10/4/2020,Poland,5955,318,181
10/4/2020,Portugal,15472,233,435
10/4/2020,Qatar,2512,227,6
10/4/2020,Romania,5467,729,270
10/4/2020,Russia,11917,795,94
10/4/2020,Rwanda,118,7,0
10/4/2020,Saint Kitts and Nevis,12,0,0
10/4/2020,Saint Lucia,15,1,0
10/4/2020,Saint Vincent and the Grenadines,12,1,0
10/4/2020,San Marino,344,50,34
10/4/2020,Sao Tome and Principe,4,0,0
10/4/2020,Saudi Arabia,3651,685,47
10/4/2020,Senegal,265,137,2
10/4/2020,Serbia,3105,0,71
10/4/2020,Seychelles,11,0,0
10/4/2020,Sierra Leone,8,0,0
10/4/2020,Singapore,2108,492,7
10/4/2020,Slovakia,715,23,2
10/4/2020,Slovenia,1160,137,45
10/4/2020,Somalia,21,1,1
10/4/2020,South Africa,2003,410,24
10/4/2020,South Sudan,4,0,0
10/4/2020,Spain,158273,55668,16081
10/4/2020,Sri Lanka,190,54,7
10/4/2020,Sudan,17,2,2
10/4/2020,Suriname,10,4,1
10/4/2020,Sweden,9685,0,870
10/4/2020,Switzerland,24551,11100,1002
10/4/2020,Syria,19,4,2
10/4/2020,Taiwan*,382,91,6
10/4/2020,Tajikistan,0,0,0
10/4/2020,Tanzania,32,5,3
10/4/2020,Thailand,2473,1013,33
10/4/2020,Timor-Leste,2,1,0
10/4/2020,Togo,76,25,3
10/4/2020,Trinidad and Tobago,109,1,8
10/4/2020,Tunisia,671,25,25
10/4/2020,Turkey,47029,2423,1006
10/4/2020,US,497943,28790,22731
10/4/2020,Uganda,53,0,0
10/4/2020,Ukraine,2203,61,69
10/4/2020,United Arab Emirates,3360,418,16
10/4/2020,United Kingdom,86660,588,10784
10/4/2020,Uruguay,494,214,7
10/4/2020,Uzbekistan,624,42,3
10/4/2020,Venezuela,171,84,9
10/4/2020,Vietnam,257,144,0
10/4/2020,West Bank and Gaza,267,45,2
10/4/2020,Western Sahara,4,0,0
10/4/2020,Yemen,1,0,0
10/4/2020,Zambia,40,25,2
10/4/2020,Zimbabwe,13,0,3
11/4/2020,Afghanistan,555,32,18
11/4/2020,Albania,433,197,23
11/4/2020,Algeria,1825,460,275
11/4/2020,Andorra,601,71,26
11/4/2020,Angola,19,4,2
11/4/2020,Antigua and Barbuda,21,0,2
11/4/2020,Argentina,1975,440,83
11/4/2020,Armenia,967,173,13
11/4/2020,Australia,6303,1806,57
11/4/2020,Austria,13806,6604,337
11/4/2020,Azerbaijan,1058,200,11
11/4/2020,Bahamas,46,5,8
11/4/2020,Bahrain,1040,555,6
11/4/2020,Bangladesh,482,36,30
11/4/2020,Barbados,68,11,4
11/4/2020,Belarus,2226,172,23
11/4/2020,Belgium,28018,5986,3346
11/4/2020,Belize,13,0,2
11/4/2020,Benin,35,5,1
11/4/2020,Bhutan,5,2,0
11/4/2020,Bolivia,275,2,20
11/4/2020,Bosnia and Herzegovina,946,139,37
11/4/2020,Botswana,13,0,1
11/4/2020,Brazil,20727,173,1124
11/4/2020,Brunei,136,104,1
11/4/2020,Bulgaria,661,62,28
11/4/2020,Burkina Faso,484,155,27
11/4/2020,Burma,38,2,3
11/4/2020,Burundi,5,0,0
11/4/2020,Cabo Verde,8,1,1
11/4/2020,Cambodia,120,75,0
11/4/2020,Cameroon,820,98,12
11/4/2020,Canada,23316,6589,654
11/4/2020,Central African Republic,8,0,0
11/4/2020,Chad,11,2,0
11/4/2020,Chile,7366,1864,73
11/4/2020,China,83014,77877,3343
11/4/2020,Colombia,2709,214,100
11/4/2020,Comoros,0,0,0
11/4/2020,Congo (Brazzaville),60,5,5
11/4/2020,Congo (Kinshasa),223,16,20
11/4/2020,Costa Rica,577,49,3
11/4/2020,Cote d'Ivoire,533,58,4
11/4/2020,Croatia,1534,323,21
11/4/2020,Cuba,620,77,16
11/4/2020,Cyprus,616,61,10
11/4/2020,Czechia,5831,411,129
11/4/2020,Denmark,6191,2111,260
11/4/2020,Diamond Princess,712,619,11
11/4/2020,Djibouti,187,36,2
11/4/2020,Dominica,16,5,0
11/4/2020,Dominican Republic,2759,108,135
11/4/2020,Ecuador,7257,411,315
11/4/2020,Egypt,1939,426,146
11/4/2020,El Salvador,118,19,6
11/4/2020,Equatorial Guinea,18,3,0
11/4/2020,Eritrea,34,0,0
11/4/2020,Estonia,1304,93,24
11/4/2020,Eswatini,12,7,0
11/4/2020,Ethiopia,69,10,3
11/4/2020,Fiji,16,0,0
11/4/2020,Finland,2905,300,49
11/4/2020,France,94863,26663,13851
11/4/2020,Gabon,46,1,1
11/4/2020,Gambia,9,2,1
11/4/2020,Georgia,242,60,3
11/4/2020,Germany,124908,57400,2736
11/4/2020,Ghana,408,4,8
11/4/2020,Greece,2081,269,93
11/4/2020,Grenada,14,0,0
11/4/2020,Guatemala,137,19,3
11/4/2020,Guinea,250,17,0
11/4/2020,Guinea-Bissau,38,0,0
11/4/2020,Guyana,45,8,6
11/4/2020,Haiti,33,0,2
11/4/2020,Holy See,8,2,0
11/4/2020,Honduras,392,7,24
11/4/2020,Hungary,1310,115,85
11/4/2020,Iceland,1689,841,8
11/4/2020,India,8446,969,288
11/4/2020,Indonesia,3842,286,327
11/4/2020,Iran,70029,41947,4357
11/4/2020,Iraq,1318,601,72
11/4/2020,Ireland,8928,25,320
11/4/2020,Israel,10743,1341,101
11/4/2020,Italy,152271,32534,19468
11/4/2020,Jamaica,65,13,4
11/4/2020,Japan,6951,762,138
11/4/2020,Jordan,381,177,7
11/4/2020,Kazakhstan,865,81,10
11/4/2020,Kenya,191,24,7
11/4/2020,"Korea, South",10480,7243,211
11/4/2020,Kosovo,250,52,7
11/4/2020,Kuwait,1154,133,1
11/4/2020,Kyrgyzstan,339,44,5
11/4/2020,Laos,18,0,0
11/4/2020,Latvia,630,16,3
11/4/2020,Lebanon,619,77,20
11/4/2020,Lesotho,0,0,0
11/4/2020,Liberia,48,3,5
11/4/2020,Libya,24,8,1
11/4/2020,Liechtenstein,79,72,1
11/4/2020,Lithuania,1026,54,23
11/4/2020,Luxembourg,3270,500,62
11/4/2020,MS Zaandam,9,0,2
11/4/2020,Madagascar,102,11,0
11/4/2020,Malawi,12,0,2
11/4/2020,Malaysia,4530,1995,73
11/4/2020,Maldives,19,13,0
11/4/2020,Mali,87,22,7
11/4/2020,Malta,370,16,3
11/4/2020,Mauritania,7,2,1
11/4/2020,Mauritius,319,28,9
11/4/2020,Mexico,4219,633,273
11/4/2020,Moldova,1560,75,30
11/4/2020,Monaco,92,5,1
11/4/2020,Mongolia,16,4,0
11/4/2020,Montenegro,263,5,2
11/4/2020,Morocco,1545,146,111
11/4/2020,Mozambique,20,2,0
11/4/2020,Namibia,16,3,0
11/4/2020,Nepal,9,1,0
11/4/2020,Netherlands,24571,41,2653
11/4/2020,New Zealand,1312,422,4
11/4/2020,Nicaragua,8,0,1
11/4/2020,Niger,491,41,11
11/4/2020,Nigeria,318,70,10
11/4/2020,North Macedonia,760,41,34
11/4/2020,Norway,6409,32,119
11/4/2020,Oman,546,109,3
11/4/2020,Pakistan,5230,1028,91
11/4/2020,Panama,2974,17,74
11/4/2020,Papua New Guinea,2,0,0
11/4/2020,Paraguay,133,18,6
11/4/2020,Peru,6848,1739,181
11/4/2020,Philippines,4428,157,247
11/4/2020,Poland,6356,375,208
11/4/2020,Portugal,15987,266,470
11/4/2020,Qatar,2728,247,6
11/4/2020,Romania,5990,758,291
11/4/2020,Russia,13584,1045,106
11/4/2020,Rwanda,120,18,0
11/4/2020,Saint Kitts and Nevis,12,0,0
11/4/2020,Saint Lucia,15,1,0
11/4/2020,Saint Vincent and the Grenadines,12,1,0
11/4/2020,San Marino,356,53,35
11/4/2020,Sao Tome and Principe,4,0,0
11/4/2020,Saudi Arabia,4033,720,52
11/4/2020,Senegal,278,152,2
11/4/2020,Serbia,3380,0,74
11/4/2020,Seychelles,11,0,0
11/4/2020,Sierra Leone,8,0,0
11/4/2020,Singapore,2299,528,8
11/4/2020,Slovakia,728,23,2
11/4/2020,Slovenia,1188,148,50
11/4/2020,Somalia,21,1,1
11/4/2020,South Africa,2028,410,25
11/4/2020,South Sudan,4,0,0
11/4/2020,Spain,163027,59109,16606
11/4/2020,Sri Lanka,198,54,7
11/4/2020,Sudan,19,2,2
11/4/2020,Suriname,10,4,1
11/4/2020,Sweden,10151,0,887
11/4/2020,Switzerland,25107,12100,1036
11/4/2020,Syria,25,5,2
11/4/2020,Taiwan*,385,99,6
11/4/2020,Tajikistan,0,0,0
11/4/2020,Tanzania,32,5,3
11/4/2020,Thailand,2518,1135,35
11/4/2020,Timor-Leste,2,1,0
11/4/2020,Togo,76,25,3
11/4/2020,Trinidad and Tobago,112,12,8
11/4/2020,Tunisia,685,43,28
11/4/2020,Turkey,52167,2965,1101
11/4/2020,US,527969,31270,24777
11/4/2020,Uganda,53,4,0
11/4/2020,Ukraine,2511,79,73
11/4/2020,United Arab Emirates,3736,588,20
11/4/2020,United Kingdom,90273,622,11625
11/4/2020,Uruguay,501,224,7
11/4/2020,Uzbekistan,767,42,4
11/4/2020,Venezuela,175,93,9
11/4/2020,Vietnam,258,144,0
11/4/2020,West Bank and Gaza,268,57,2
11/4/2020,Western Sahara,4,0,0
11/4/2020,Yemen,1,0,0
11/4/2020,Zambia,40,28,2
11/4/2020,Zimbabwe,14,0,3
12/4/2020,Afghanistan,607,32,18
12/4/2020,Albania,446,217,23
12/4/2020,Algeria,1914,591,293
12/4/2020,Andorra,638,128,29
12/4/2020,Angola,19,4,2
12/4/2020,Antigua and Barbuda,21,0,2
12/4/2020,Argentina,2142,468,90
12/4/2020,Armenia,1013,197,13
12/4/2020,Australia,6315,1806,60
12/4/2020,Austria,13945,6987,350
12/4/2020,Azerbaijan,1098,250,11
12/4/2020,Bahamas,46,5,8
12/4/2020,Bahrain,1136,558,6
12/4/2020,Bangladesh,621,39,34
12/4/2020,Barbados,71,11,4
12/4/2020,Belarus,2578,203,26
12/4/2020,Belgium,29647,6463,3600
12/4/2020,Belize,14,0,2
12/4/2020,Benin,35,5,1
12/4/2020,Bhutan,5,2,0
12/4/2020,Bolivia,300,2,24
12/4/2020,Bosnia and Herzegovina,1009,193,39
12/4/2020,Botswana,13,0,1
12/4/2020,Brazil,22192,173,1223
12/4/2020,Brunei,136,106,1
12/4/2020,Bulgaria,675,68,29
12/4/2020,Burkina Faso,497,161,27
12/4/2020,Burma,41,2,4
12/4/2020,Burundi,5,0,0
12/4/2020,Cabo Verde,8,1,1
12/4/2020,Cambodia,122,77,0
12/4/2020,Cameroon,820,98,12
12/4/2020,Canada,24299,7123,714
12/4/2020,Central African Republic,8,0,0
12/4/2020,Chad,18,2,0
12/4/2020,Chile,7652,2059,80
12/4/2020,China,83134,77956,3343
12/4/2020,Colombia,2776,270,109
12/4/2020,Comoros,0,0,0
12/4/2020,Congo (Brazzaville),60,5,5
12/4/2020,Congo (Kinshasa),234,16,20
12/4/2020,Costa Rica,595,56,3
12/4/2020,Cote d'Ivoire,574,85,5
12/4/2020,Croatia,1600,373,23
12/4/2020,Cuba,669,92,18
12/4/2020,Cyprus,633,65,11
12/4/2020,Czechia,5991,464,138
12/4/2020,Denmark,6369,2291,273
12/4/2020,Diamond Princess,712,619,11
12/4/2020,Djibouti,214,36,2
12/4/2020,Dominica,16,8,0
12/4/2020,Dominican Republic,2967,131,173
12/4/2020,Ecuador,7466,501,333
12/4/2020,Egypt,2065,589,159
12/4/2020,El Salvador,125,21,6
12/4/2020,Equatorial Guinea,21,3,0
12/4/2020,Eritrea,34,0,0
12/4/2020,Estonia,1309,98,25
12/4/2020,Eswatini,14,7,0
12/4/2020,Ethiopia,71,10,3
12/4/2020,Fiji,16,0,0
12/4/2020,Finland,2974,300,56
12/4/2020,France,121712,27469,14412
12/4/2020,Gabon,49,1,1
12/4/2020,Gambia,9,2,1
12/4/2020,Georgia,257,67,3
12/4/2020,Germany,127854,60300,3022
12/4/2020,Ghana,566,4,8
12/4/2020,Greece,2114,269,98
12/4/2020,Grenada,14,0,0
12/4/2020,Guatemala,155,19,5
12/4/2020,Guinea,250,17,0
12/4/2020,Guinea-Bissau,38,0,0
12/4/2020,Guyana,45,8,6
12/4/2020,Haiti,33,0,3
12/4/2020,Holy See,8,2,0
12/4/2020,Honduras,393,7,25
12/4/2020,Hungary,1410,118,99
12/4/2020,Iceland,1701,889,8
12/4/2020,India,9205,1080,331
12/4/2020,Indonesia,4241,359,373
12/4/2020,Iran,71686,43894,4474
12/4/2020,Iraq,1352,640,76
12/4/2020,Ireland,9655,25,334
12/4/2020,Israel,11145,1627,103
12/4/2020,Italy,156363,34211,19899
12/4/2020,Jamaica,69,13,4
12/4/2020,Japan,7473,762,147
12/4/2020,Jordan,389,201,7
12/4/2020,Kazakhstan,951,99,10
12/4/2020,Kenya,197,25,8
12/4/2020,"Korea, South",10512,7368,214
12/4/2020,Kosovo,283,58,7
12/4/2020,Kuwait,1234,142,1
12/4/2020,Kyrgyzstan,377,54,5
12/4/2020,Laos,19,0,0
12/4/2020,Latvia,651,16,5
12/4/2020,Lebanon,630,80,20
12/4/2020,Lesotho,0,0,0
12/4/2020,Liberia,50,3,5
12/4/2020,Libya,25,9,1
12/4/2020,Liechtenstein,79,77,1
12/4/2020,Lithuania,1053,97,23
12/4/2020,Luxembourg,3281,500,66
12/4/2020,MS Zaandam,9,0,2
12/4/2020,Madagascar,106,20,0
12/4/2020,Malawi,13,0,2
12/4/2020,Malaysia,4683,2108,76
12/4/2020,Maldives,20,14,0
12/4/2020,Mali,105,22,9
12/4/2020,Malta,378,44,3
12/4/2020,Mauritania,7,2,1
12/4/2020,Mauritius,324,42,9
12/4/2020,Mexico,4661,1772,296
12/4/2020,Moldova,1662,94,31
12/4/2020,Monaco,93,6,1
12/4/2020,Mongolia,16,4,0
12/4/2020,Montenegro,272,5,3
12/4/2020,Morocco,1661,177,118
12/4/2020,Mozambique,21,2,0
12/4/2020,Namibia,16,3,0
12/4/2020,Nepal,12,1,0
12/4/2020,Netherlands,25746,45,2747
12/4/2020,New Zealand,1330,471,4
12/4/2020,Nicaragua,9,4,1
12/4/2020,Niger,529,75,12
12/4/2020,Nigeria,323,85,10
12/4/2020,North Macedonia,828,41,34
12/4/2020,Norway,6525,32,128
12/4/2020,Oman,599,109,4
12/4/2020,Pakistan,5496,1095,93
12/4/2020,Panama,3234,23,79
12/4/2020,Papua New Guinea,2,0,0
12/4/2020,Paraguay,134,22,6
12/4/2020,Peru,7519,1798,193
12/4/2020,Philippines,4648,197,297
12/4/2020,Poland,6674,439,232
12/4/2020,Portugal,16585,277,504
12/4/2020,Qatar,2979,275,7
12/4/2020,Romania,6300,852,316
12/4/2020,Russia,15770,1291,130
12/4/2020,Rwanda,126,25,0
12/4/2020,Saint Kitts and Nevis,12,0,0
12/4/2020,Saint Lucia,15,4,0
12/4/2020,Saint Vincent and the Grenadines,12,1,0
12/4/2020,San Marino,356,53,35
12/4/2020,Sao Tome and Principe,4,0,0
12/4/2020,Saudi Arabia,4462,761,59
12/4/2020,Senegal,280,171,2
12/4/2020,Serbia,3630,0,80
12/4/2020,Seychelles,11,0,0
12/4/2020,Sierra Leone,10,0,0
12/4/2020,Singapore,2532,560,8
12/4/2020,Slovakia,742,23,2
12/4/2020,Slovenia,1205,150,53
12/4/2020,Somalia,25,2,1
12/4/2020,South Africa,2173,410,25
12/4/2020,South Sudan,4,0,0
12/4/2020,Spain,166831,62391,17209
12/4/2020,Sri Lanka,210,56,7
12/4/2020,Sudan,19,2,2
12/4/2020,Suriname,10,4,1
12/4/2020,Sweden,10483,0,899
12/4/2020,Switzerland,25415,12700,1106
12/4/2020,Syria,25,5,2
12/4/2020,Taiwan*,388,109,6
12/4/2020,Tajikistan,0,0,0
12/4/2020,Tanzania,32,5,3
12/4/2020,Thailand,2551,1218,38
12/4/2020,Timor-Leste,2,1,0
12/4/2020,Togo,76,29,3
12/4/2020,Trinidad and Tobago,113,16,8
12/4/2020,Tunisia,707,43,31
12/4/2020,Turkey,56956,3446,1198
12/4/2020,US,556522,32988,26548
12/4/2020,Uganda,54,4,0
12/4/2020,Ukraine,2777,89,83
12/4/2020,United Arab Emirates,4123,680,22
12/4/2020,United Kingdom,93812,626,12311
12/4/2020,Uruguay,480,231,7
12/4/2020,Uzbekistan,865,66,4
12/4/2020,Venezuela,181,93,9
12/4/2020,Vietnam,262,144,0
12/4/2020,West Bank and Gaza,271,58,2
12/4/2020,Western Sahara,6,0,0
12/4/2020,Yemen,1,0,0
12/4/2020,Zambia,43,30,2
12/4/2020,Zimbabwe,14,0,3
13/4/2020,Afghanistan,665,32,21
13/4/2020,Albania,467,232,23
13/4/2020,Algeria,1983,601,313
13/4/2020,Andorra,646,128,29
13/4/2020,Angola,19,4,2
13/4/2020,Antigua and Barbuda,23,0,2
13/4/2020,Argentina,2208,515,97
13/4/2020,Armenia,1039,211,14
13/4/2020,Australia,6351,1806,61
13/4/2020,Austria,14041,7343,368
13/4/2020,Azerbaijan,1148,289,12
13/4/2020,Bahamas,47,6,8
13/4/2020,Bahrain,1361,591,6
13/4/2020,Bangladesh,803,42,39
13/4/2020,Barbados,72,13,4
13/4/2020,Belarus,2919,203,29
13/4/2020,Belgium,30589,6707,3903
13/4/2020,Belize,18,0,2
13/4/2020,Benin,35,5,1
13/4/2020,Bhutan,5,2,0
13/4/2020,Bolivia,330,2,27
13/4/2020,Bosnia and Herzegovina,1037,206,39
13/4/2020,Botswana,13,0,1
13/4/2020,Brazil,23430,173,1328
13/4/2020,Brunei,136,107,1
13/4/2020,Bulgaria,685,71,32
13/4/2020,Burkina Faso,497,161,27
13/4/2020,Burma,62,2,4
13/4/2020,Burundi,5,0,1
13/4/2020,Cabo Verde,10,1,1
13/4/2020,Cambodia,122,77,0
13/4/2020,Cameroon,820,98,12
13/4/2020,Canada,25680,7758,781
13/4/2020,Central African Republic,11,3,0
13/4/2020,Chad,23,2,0
13/4/2020,Chile,7964,2367,82
13/4/2020,China,83213,78039,3345
13/4/2020,Colombia,2852,319,112
13/4/2020,Comoros,0,0,0
13/4/2020,Congo (Brazzaville),60,5,5
13/4/2020,Congo (Kinshasa),235,17,20
13/4/2020,Costa Rica,612,62,3
13/4/2020,Cote d'Ivoire,626,89,6
13/4/2020,Croatia,1650,400,25
13/4/2020,Cuba,726,121,21
13/4/2020,Cyprus,662,65,12
13/4/2020,Czechia,6059,519,143
13/4/2020,Denmark,6513,2403,285
13/4/2020,Diamond Princess,712,619,11
13/4/2020,Djibouti,298,41,2
13/4/2020,Dominica,16,8,0
13/4/2020,Dominican Republic,3167,152,177
13/4/2020,Ecuador,7529,597,355
13/4/2020,Egypt,2190,589,164
13/4/2020,El Salvador,137,22,6
13/4/2020,Equatorial Guinea,21,4,0
13/4/2020,Eritrea,34,0,0
13/4/2020,Estonia,1332,102,28
13/4/2020,Eswatini,15,7,0
13/4/2020,Ethiopia,74,14,3
13/4/2020,Fiji,16,0,0
13/4/2020,Finland,3064,300,59
13/4/2020,France,125394,28001,14986
13/4/2020,Gabon,57,1,1
13/4/2020,Gambia,9,2,1
13/4/2020,Georgia,272,68,3
13/4/2020,Germany,130072,64300,3194
13/4/2020,Ghana,566,4,8
13/4/2020,Greece,2145,269,99
13/4/2020,Grenada,14,0,0
13/4/2020,Guatemala,156,19,5
13/4/2020,Guinea,319,17,0
13/4/2020,Guinea-Bissau,38,0,0
13/4/2020,Guyana,45,8,6
13/4/2020,Haiti,40,0,3
13/4/2020,Holy See,8,2,0
13/4/2020,Honduras,397,7,25
13/4/2020,Hungary,1458,120,109
13/4/2020,Iceland,1711,933,8
13/4/2020,India,10453,1181,358
13/4/2020,Indonesia,4557,380,399
13/4/2020,Iran,73303,45983,4585
13/4/2020,Iraq,1378,717,78
13/4/2020,Ireland,10647,25,365
13/4/2020,Israel,11586,1855,116
13/4/2020,Italy,159516,35435,20465
13/4/2020,Jamaica,73,19,4
13/4/2020,Japan,7773,784,156
13/4/2020,Jordan,391,215,7
13/4/2020,Kazakhstan,1091,138,12
13/4/2020,Kenya,208,40,9
13/4/2020,"Korea, South",10537,7447,217
13/4/2020,Kosovo,362,59,7
13/4/2020,Kuwait,1300,150,2
13/4/2020,Kyrgyzstan,419,67,5
13/4/2020,Laos,19,0,0
13/4/2020,Latvia,655,16,5
13/4/2020,Lebanon,632,80,20
13/4/2020,Lesotho,0,0,0
13/4/2020,Liberia,59,4,6
13/4/2020,Libya,26,9,1
13/4/2020,Liechtenstein,79,77,1
13/4/2020,Lithuania,1062,101,24
13/4/2020,Luxembourg,3292,500,69
13/4/2020,MS Zaandam,9,0,2
13/4/2020,Madagascar,106,21,0
13/4/2020,Malawi,16,0,2
13/4/2020,Malaysia,4817,2276,77
13/4/2020,Maldives,20,14,0
13/4/2020,Mali,123,26,10
13/4/2020,Malta,384,44,3
13/4/2020,Mauritania,7,2,1
13/4/2020,Mauritius,324,42,9
13/4/2020,Mexico,5014,1843,332
13/4/2020,Moldova,1712,107,35
13/4/2020,Monaco,93,6,1
13/4/2020,Mongolia,17,4,0
13/4/2020,Montenegro,274,5,3
13/4/2020,Morocco,1763,203,126
13/4/2020,Mozambique,21,2,0
13/4/2020,Namibia,16,3,0
13/4/2020,Nepal,14,1,0
13/4/2020,Netherlands,26710,45,2833
13/4/2020,New Zealand,1349,546,5
13/4/2020,Nicaragua,9,4,1
13/4/2020,Niger,529,75,12
13/4/2020,Nigeria,343,91,10
13/4/2020,North Macedonia,854,44,38
13/4/2020,Norway,6603,32,134
13/4/2020,Oman,727,124,4
13/4/2020,Pakistan,5837,1378,96
13/4/2020,Panama,3400,29,87
13/4/2020,Papua New Guinea,2,0,0
13/4/2020,Paraguay,147,22,6
13/4/2020,Peru,9784,2642,216
13/4/2020,Philippines,4932,242,315
13/4/2020,Poland,6934,487,245
13/4/2020,Portugal,16934,277,535
13/4/2020,Qatar,3231,334,7
13/4/2020,Romania,6633,914,331
13/4/2020,Russia,18328,1470,148
13/4/2020,Rwanda,127,42,0
13/4/2020,Saint Kitts and Nevis,12,0,0
13/4/2020,Saint Lucia,15,4,0
13/4/2020,Saint Vincent and the Grenadines,12,1,0
13/4/2020,San Marino,356,53,35
13/4/2020,Sao Tome and Principe,4,0,0
13/4/2020,Saudi Arabia,4934,805,65
13/4/2020,Senegal,291,178,2
13/4/2020,Serbia,4054,0,85
13/4/2020,Seychelles,11,0,0
13/4/2020,Sierra Leone,10,0,0
13/4/2020,Singapore,2918,586,9
13/4/2020,Slovakia,769,107,2
13/4/2020,Slovenia,1212,152,55
13/4/2020,Somalia,60,2,2
13/4/2020,South Africa,2272,410,27
13/4/2020,South Sudan,4,0,0
13/4/2020,Spain,170099,64727,17756
13/4/2020,Sri Lanka,217,56,7
13/4/2020,Sudan,29,4,4
13/4/2020,Suriname,10,6,1
13/4/2020,Sweden,10948,0,919
13/4/2020,Switzerland,25688,13700,1138
13/4/2020,Syria,25,5,2
13/4/2020,Taiwan*,393,109,6
13/4/2020,Tajikistan,0,0,0
13/4/2020,Tanzania,49,7,3
13/4/2020,Thailand,2579,1288,40
13/4/2020,Timor-Leste,4,1,0
13/4/2020,Togo,77,29,3
13/4/2020,Trinidad and Tobago,113,16,8
13/4/2020,Tunisia,726,43,34
13/4/2020,Turkey,61049,3957,1296
13/4/2020,US,581813,43482,28376
13/4/2020,Uganda,54,7,0
13/4/2020,Ukraine,3102,97,93
13/4/2020,United Arab Emirates,4521,852,25
13/4/2020,United Kingdom,98017,304,13056
13/4/2020,Uruguay,483,248,8
13/4/2020,Uzbekistan,998,85,4
13/4/2020,Venezuela,189,110,9
13/4/2020,Vietnam,265,146,0
13/4/2020,West Bank and Gaza,273,58,2
13/4/2020,Western Sahara,6,0,0
13/4/2020,Yemen,1,0,0
13/4/2020,Zambia,45,30,2
13/4/2020,Zimbabwe,17,0,3
14/4/2020,Afghanistan,714,40,23
14/4/2020,Albania,475,248,24
14/4/2020,Algeria,2070,691,326
14/4/2020,Andorra,659,128,31
14/4/2020,Angola,19,5,2
14/4/2020,Antigua and Barbuda,23,3,2
14/4/2020,Argentina,2277,559,102
14/4/2020,Armenia,1067,265,16
14/4/2020,Australia,6415,2186,62
14/4/2020,Austria,14226,7633,384
14/4/2020,Azerbaijan,1197,351,13
14/4/2020,Bahamas,49,6,8
14/4/2020,Bahrain,1528,645,7
14/4/2020,Bangladesh,1012,42,46
14/4/2020,Barbados,72,13,4
14/4/2020,Belarus,3281,203,33
14/4/2020,Belgium,31119,6868,4157
14/4/2020,Belize,18,0,2
14/4/2020,Benin,35,18,1
14/4/2020,Bhutan,5,2,0
14/4/2020,Bolivia,354,6,28
14/4/2020,Bosnia and Herzegovina,1083,236,40
14/4/2020,Botswana,13,0,1
14/4/2020,Brazil,25262,3046,1532
14/4/2020,Brunei,136,107,1
14/4/2020,Bulgaria,713,81,35
14/4/2020,Burkina Faso,528,177,30
14/4/2020,Burma,63,2,4
14/4/2020,Burundi,5,0,1
14/4/2020,Cabo Verde,11,1,1
14/4/2020,Cambodia,122,91,0
14/4/2020,Cameroon,848,130,14
14/4/2020,Canada,27035,8210,901
14/4/2020,Central African Republic,11,4,0
14/4/2020,Chad,23,2,0
14/4/2020,Chile,8356,2646,92
14/4/2020,China,83306,78200,3345
14/4/2020,Colombia,2979,354,127
14/4/2020,Comoros,0,0,0
14/4/2020,Congo (Brazzaville),60,5,5
14/4/2020,Congo (Kinshasa),241,20,20
14/4/2020,Costa Rica,618,66,3
14/4/2020,Cote d'Ivoire,638,114,6
14/4/2020,Croatia,1704,415,31
14/4/2020,Cuba,766,132,21
14/4/2020,Cyprus,695,65,12
14/4/2020,Czechia,6111,642,161
14/4/2020,Denmark,6706,2689,299
14/4/2020,Diamond Princess,712,639,12
14/4/2020,Djibouti,363,53,2
14/4/2020,Dominica,16,8,0
14/4/2020,Dominican Republic,3286,162,183
14/4/2020,Ecuador,7603,696,369
14/4/2020,Egypt,2350,589,178
14/4/2020,El Salvador,149,25,6
14/4/2020,Equatorial Guinea,41,4,0
